ID,Player Name,Position,HidPos,Team,Value,Status,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Picked %,Picked Top 100 %,Picked Top 1000 %,Wk 47,Wk 46,Wk 45,Wk 44,Wk 43,Wk 42,Wk 41,Wk 40,Wk 39,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
4,Maitland-Niles,DEF,2,Arsenal,4.5,a,41,2.0,9.11,3,4,0.75,1382,0,2,3,22,0,0,0,4,1,0,3,244,301.8,182.0,58,53.6,2.2,0,0.0,1.0,,1.0,,1.0,0.0,,1.0,1.0,,,,,,,2.0,1.0,6.0,0.0,1.0,6.0,1.0,2.0,,,,,,,,,,-3.0,4.0,1.0,1.0,2.0,12.0
13,Nketiah,STR,4,Arsenal,4.3,a,25,1.9,5.81,3,4,0.75,628,2,0,3,9,0,0,0,0,1,0,1,66,90.4,67.0,210,36.4,1.6,11,11.4,1.0,2.0,,,-2.0,2.0,1.0,6.0,3.0,1.0,,7.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
18,Xhaka,MID,3,Arsenal,5.1,a,73,2.4,14.31,12,6,2.0,2586,1,2,10,31,0,0,0,10,0,0,2,408,486.2,298.5,110,89.9,0.8,0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,10.0,3.0,1.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,,2.0,3.0,,2.0,2.0,2.0,,,,5.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,2.0
19,Torreira,MID,3,Arsenal,4.7,a,46,1.6,9.79,2,5,0.4,1501,1,1,3,23,0,0,0,7,0,0,0,247,281.8,207.1,207,69.7,1.0,0,0.0,1.0,0.0,0.0,,1.0,0.0,,,,,,1.0,1.0,0.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,2.0,6.0,1.0,
106,David Luiz,DEF,2,Arsenal,5.7,a,94,2.8,16.49,12,6,2.0,2809,2,1,8,42,0,0,0,5,2,0,10,494,701.6,106.7,211,102.1,5.1,0,0.3,1.0,1.0,2.0,1.0,2.0,5.0,6.0,,-3.0,7.0,,4.0,6.0,9.0,-3.0,2.0,2.0,6.0,0.0,2.0,9.0,,,0.0,1.0,1.0,1.0,2.0,7.0,2.0,15.0,2.0,1.0,1.0,1.0,0.0,1.0,
427,Martínez,GK,1,Arsenal,4.4,a,33,3.7,7.5,19,6,3.17,770,0,0,3,9,0,0,0,2,0,34,1,169,256.8,0.0,0,25.8,3.8,28,28.6,1.0,2.0,4.0,3.0,3.0,6.0,5.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Ceballos,MID,3,Arsenal,5.2,a,57,2.4,10.96,12,6,2.0,1687,0,2,7,21,0,0,0,1,0,0,3,310,346.4,439.9,130,91.7,3.0,1,0.1,2.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,,2.0,3.0,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0
486,Cédric,DEF,2,Arsenal,4.8,a,61,2.9,12.71,11,4,2.75,1553,1,1,4,20,0,0,0,1,0,0,3,286,349.0,218.9,118,68.7,0.4,0,0.1,,2.0,2.0,1.0,,6.0,7.0,,,,,,,,1.0,4.0,2.0,6.0,2.0,9.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,6.0,2.0,,,
488,Pépé,MID,3,Arsenal,8.9,a,106,3.4,11.91,6,4,1.5,2004,5,6,5,30,0,0,0,4,0,0,9,353,500.2,639.4,624,176.5,3.0,0,0.2,2.0,1.0,2.0,1.0,,,1.0,3.0,11.0,3.0,,5.0,17.0,,2.0,2.0,1.0,9.0,1.0,1.0,,2.0,12.0,1.0,,0.0,1.0,,2.0,2.0,6.0,2.0,8.0,2.0,5.0,2.0,1.0,1.0
490,Willock,MID,3,Arsenal,4.7,a,41,1.4,8.72,8,6,1.33,838,1,1,1,16,0,0,0,2,0,0,0,150,176.8,165.9,212,55.2,0.2,0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,,,,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0
515,Tierney,DEF,2,Arsenal,5.3,a,42,2.8,7.92,21,6,3.5,986,1,2,2,16,0,0,0,2,0,0,4,213,201.8,121.1,73,39.8,1.1,3,2.6,11.0,1.0,2.0,1.0,2.0,4.0,6.0,9.0,1.0,,,,,,,,,,,,,,1.0,1.0,,0.0,,2.0,1.0,,,,,,,,,
541,Saka,MID,3,Arsenal,4.7,a,71,2.7,15.11,19,5,3.8,1746,1,6,7,18,0,0,0,6,0,0,4,259,327.2,322.5,248,89.8,5.7,11,10.1,,1.0,2.0,0.0,6.0,10.0,,2.0,7.0,3.0,,7.0,5.0,1.0,2.0,5.0,,0.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,3.0,5.0,1.0,,,,,
22,El Mohamady,DEF,2,Aston Villa,4.1,i,39,2.2,9.51,9,3,3.0,1024,1,1,2,28,0,0,0,1,0,0,7,224,254.6,324.1,67,64.6,1.0,1,0.3,,1.0,1.0,7.0,,,1.0,8.0,1.0,1.0,,,,,,,-1.0,,1.0,6.0,,,0.0,6.0,,,,0.0,,,,,0.0,1.0,,1.0,4.0,1.0
25,Hause,DEF,2,Aston Villa,4.4,a,34,1.9,7.73,3,3,1.0,1544,1,0,2,34,0,0,0,3,0,0,0,204,352.8,33.0,248,63.4,0.1,0,0.0,1.0,,,,1.0,1.0,2.0,1.0,13.0,,,1.0,1.0,0.0,2.0,2.0,-1.0,2.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,
28,Hourihane,MID,3,Aston Villa,5.7,a,83,3.1,14.56,20,5,4.0,1526,3,5,6,29,0,0,0,4,0,0,9,328,384.8,551.8,317,125.3,0.2,0,0.0,3.0,3.0,7.0,6.0,1.0,,1.0,5.0,5.0,1.0,,1.0,,,,0.0,2.0,1.0,2.0,8.0,1.0,,,1.0,2.0,14.0,,1.0,,1.0,11.0,2.0,1.0,,1.0,,,2.0
30,El Ghazi,MID,3,Aston Villa,5.2,a,93,2.7,17.88,6,5,1.2,2046,4,5,5,48,0,0,0,3,0,0,0,281,383.2,482.2,655,152.0,0.7,0,0.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,,1.0,5.0,1.0,2.0,2.0,6.0,,1.0,3.0,1.0,2.0,2.0,,4.0,8.0,2.0,1.0,1.0,2.0,9.0,7.0,5.0,3.0,,6.0,2.0,2.0
31,McGinn,MID,3,Aston Villa,5.2,a,84,3.0,16.15,15,6,2.5,2312,3,3,6,41,0,0,0,3,0,0,4,321,458.6,503.3,499,145.9,2.6,0,0.1,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,8.0,10.0,3.0,2.0,6.0,2.0,7.0
34,Davis,MID,3,Aston Villa,4.2,a,25,1.4,5.95,7,6,1.17,534,0,1,1,7,0,0,0,0,0,0,0,43,27.8,71.7,212,29.9,0.3,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,
35,Lansbury,MID,3,Aston Villa,4.4,a,12,1.2,2.73,1,1,1.0,190,0,0,0,6,0,0,0,0,0,0,0,37,13.4,27.2,13,5.5,0.3,0,0.0,,1.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,
36,Jota,MID,3,Aston Villa,5.7,a,17,1.7,2.98,1,1,1.0,329,0,1,2,5,0,0,0,0,0,0,0,48,47.0,56.9,73,17.3,0.2,0,0.0,,,,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,3.0,1.0,6.0,1.0,1.0
309,Targett,DEF,2,Aston Villa,4.3,a,80,2.9,18.6,10,4,2.5,2291,1,3,5,40,0,0,0,4,0,0,10,433,503.8,432.9,130,106.9,1.1,2,1.1,2.0,5.0,2.0,1.0,,,1.0,2.0,7.0,0.0,,1.0,1.0,1.0,6.0,2.0,,,2.0,6.0,1.0,0.0,-1.0,0.0,7.0,7.0,1.0,1.0,1.0,10.0,5.0,9.0,,,,,,
445,Mings,DEF,2,Aston Villa,4.4,a,90,2.7,20.45,23,6,3.83,2902,2,2,6,53,0,0,0,7,0,0,9,537,758.0,87.3,119,96.6,3.3,4,1.6,2.0,12.0,2.0,5.0,1.0,1.0,1.0,2.0,8.0,0.0,,1.0,,0.0,9.0,2.0,-1.0,2.0,,,,,0.0,1.0,7.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,7.0,1.0,6.0
452,Konsa,DEF,2,Aston Villa,4.3,a,65,2.6,15.12,25,6,4.17,2038,1,2,5,39,0,0,0,3,0,0,4,335,400.6,151.8,173,72.8,0.2,0,0.0,2.0,7.0,9.0,6.0,0.0,1.0,1.0,3.0,6.0,,,0.0,1.0,0.0,6.0,2.0,-1.0,2.0,1.0,6.0,,,3.0,1.0,1.0,6.0,1.0,,,,1.0,,,,,,,
458,Guilbert,DEF,2,Aston Villa,4.3,a,62,2.5,14.42,14,2,7.0,2038,0,2,6,36,0,0,0,7,0,0,4,342,451.2,241.5,77,77.2,0.4,0,0.1,8.0,6.0,,,,,,,,0.0,,0.0,0.0,1.0,2.0,2.0,,2.0,0.0,,1.0,1.0,1.0,,0.0,8.0,0.0,6.0,1.0,5.0,1.0,4.0,1.0,6.0,1.0,5.0,,
465,Trézéguet,MID,3,Aston Villa,5.2,a,98,2.9,18.85,35,6,5.83,1936,6,2,6,29,0,0,0,2,1,0,7,270,422.4,303.7,741,145.7,1.8,0,1.4,2.0,10.0,3.0,16.0,2.0,2.0,1.0,2.0,2.0,,,2.0,1.0,1.0,2.0,2.0,4.0,3.0,,3.0,1.0,1.0,1.0,8.0,2.0,,8.0,7.0,2.0,1.0,1.0,3.0,2.0,,-2.0,2.0,2.0,1.0
470,Douglas Luiz,MID,3,Aston Villa,4.3,a,90,2.5,20.93,12,6,2.0,2604,3,2,8,51,0,0,0,8,0,0,5,411,508.6,293.2,377,118.0,3.7,3,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,,2.0,2.0,1.0,6.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,6.0,,,1.0,2.0,3.0,9.0,1.0
491,Nakamba,MID,3,Aston Villa,4.4,a,43,1.5,9.77,3,4,0.75,1826,0,0,1,37,0,0,0,5,0,0,0,273,292.2,162.9,24,47.9,0.6,0,0.0,1.0,1.0,,1.0,0.0,,2.0,1.0,2.0,2.0,,2.0,0.0,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,0.0,2.0,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,
600,Vassilev,MID,3,Aston Villa,4.5,a,4,1.0,0.89,2,2,1.0,47,0,0,0,1,0,0,0,0,0,0,0,8,1.2,1.6,7,0.9,0.0,0,0.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
603,Reina,GK,1,Aston Villa,4.2,a,41,3.4,9.76,22,6,3.67,1080,0,0,2,20,0,1,0,1,0,33,4,203,289.4,10.0,0,30.0,1.1,5,3.4,2.0,6.0,2.0,9.0,2.0,1.0,,,,1.0,,2.0,10.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
58,Steve Cook,DEF,2,Bournemouth,5.0,a,52,1.8,10.4,5,4,1.25,2427,1,0,3,48,0,0,0,6,1,0,5,362,557.2,51.5,159,77.2,0.2,0,0.0,2.0,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,1.0,0.0,,,,-2.0,1.0,0.0,0.0,2.0,,,,,1.0,9.0,1.0,5.0,6.0,9.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
64,Kelly,DEF,2,Bournemouth,4.4,a,11,1.4,2.5,11,6,1.83,638,0,0,1,15,0,0,0,2,0,0,0,85,73.4,28.4,20,12.2,0.1,0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Rico,DEF,2,Bournemouth,4.2,a,84,3.1,20.0,23,6,3.83,2333,0,5,6,38,0,0,0,6,0,0,10,463,596.6,558.9,96,125.5,7.3,0,2.1,7.0,1.0,1.0,5.0,9.0,0.0,,,,,,,1.0,2.0,5.0,2.0,,-1.0,1.0,,1.0,6.0,1.0,9.0,0.0,0.0,1.0,6.0,5.0,8.0,2.0,0.0,5.0,5.0,,,,2.0
67,Callum Wilson,STR,4,Bournemouth,7.4,a,116,3.3,15.68,18,5,3.6,2906,8,6,4,53,0,0,0,9,0,0,8,321,397.4,391.1,848,162.6,4.2,1,0.3,5.0,2.0,4.0,5.0,2.0,,,1.0,2.0,5.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,7.0,13.0,5.0,5.0,5.0,5.0
68,King,STR,4,Bournemouth,6.1,a,99,3.8,16.23,27,5,5.4,2010,6,5,4,37,0,0,0,0,0,0,11,313,435.8,412.7,506,135.1,3.3,0,0.0,12.0,2.0,2.0,,2.0,9.0,2.0,,1.0,,8.0,2.0,1.0,,,,,,2.0,2.0,2.0,2.0,,,,,2.0,7.0,2.0,1.0,2.0,12.0,2.0,10.0,2.0,2.0,6.0,2.0
71,Surridge,STR,4,Bournemouth,4.3,a,4,1.0,0.93,3,3,1.0,25,0,0,0,2,0,0,0,0,0,0,0,3,3.4,10.6,24,3.4,0.6,0,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
76,Brooks,MID,3,Bournemouth,6.1,a,21,2.3,3.44,16,6,2.67,505,1,0,1,12,0,0,0,1,0,0,1,73,82.2,100.8,71,25.4,0.1,0,0.0,2.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Stanislas,MID,3,Bournemouth,5.8,a,42,2.8,7.24,30,6,5.0,706,3,1,1,17,0,0,0,1,0,0,2,155,179.0,185.4,241,60.7,0.1,0,0.4,6.0,2.0,2.0,10.0,3.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
79,Lewis Cook,MID,3,Bournemouth,5.0,a,40,1.5,8.0,4,4,1.0,1340,0,1,2,30,0,0,0,5,0,0,0,183,187.8,183.1,68,43.8,0.0,0,0.0,,0.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,,3.0,,1.0,1.0,2.0,,,,
81,Gosling,MID,3,Bournemouth,4.8,a,54,2.2,11.25,8,6,1.33,1254,3,1,2,23,0,0,0,3,0,0,1,186,316.4,151.9,259,72.6,0.1,0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,6.0,1.0,,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,8.0,2.0,7.0,1.0,,1.0,1.0,,,,,,,,,,,,
82,Lerma,MID,3,Bournemouth,4.8,a,65,2.0,13.54,11,6,1.83,2702,1,2,4,49,0,0,0,11,1,0,2,376,439.0,189.4,169,79.4,0.1,0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,7.0,,,-2.0,1.0,2.0,1.0,2.0,,1.0,2.0,8.0,2.0,1.0,1.0,1.0,,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
446,Stacey,DEF,2,Bournemouth,4.3,a,39,2.1,9.07,6,5,1.2,1547,0,2,1,27,0,0,0,2,0,0,4,241,308.8,147.2,86,54.3,0.1,0,0.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,5.0,1.0,,,,,,,1.0,8.0,2.0,6.0,,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,
476,Billing,MID,3,Bournemouth,4.9,a,68,2.0,13.88,6,5,1.2,2526,1,1,5,41,0,0,0,8,0,0,5,347,545.4,239.8,342,112.9,0.2,0,0.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,10.0,2.0,2.0,1.0,,1.0,1.0,5.0,3.0,1.0,1.0,,0.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,0.0,2.0
492,Danjuma,MID,3,Bournemouth,5.8,a,24,1.7,4.14,2,2,1.0,625,0,1,2,12,0,0,0,0,0,0,0,60,60.6,82.6,139,27.9,0.0,0,0.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,3.0,5.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,
494,Ramsdale,GK,1,Bournemouth,4.4,a,126,3.4,28.64,26,6,4.33,3330,0,1,5,62,0,1,0,0,0,128,13,680,973.8,24.0,0,99.7,3.2,0,0.3,3.0,11.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,,1.0,2.0,2.0,2.0,10.0,3.0,2.0,1.0,2.0,4.0,9.0,8.0,6.0,2.0,2.0,10.0,3.0,1.0,1.0,4.0,2.0
505,Harry Wilson,MID,3,Bournemouth,5.7,a,91,2.9,15.96,4,5,0.8,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667,128.5,1.5,0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,2.0,5.0,2.0,9.0,1.0,2.0,1.0,2.0,1.0,,,,2.0,12.0,1.0,10.0,3.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,6.0,8.0,
37,Duffy,DEF,2,B & H Albion,4.8,a,44,2.3,9.17,2,2,1.0,1232,1,0,3,18,0,0,0,2,0,0,1,227,288.0,29.8,100,41.8,0.8,0,0.0,,1.0,,,,1.0,1.0,5.0,,,,3.0,2.0,,,,1.0,,6.0,1.0,,1.0,,1.0,,1.0,1.0,7.0,,1.0,,,,2.0,,1.0,2.0,6.0
39,Bernardo,DEF,2,B & H Albion,4.3,a,21,1.5,4.88,2,3,0.67,675,0,0,1,17,0,0,0,1,0,0,3,121,154.0,72.6,92,31.9,0.1,0,0.0,1.0,,,0.0,,1.0,1.0,,,,,1.0,,1.0,-1.0,3.0,2.0,8.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0
42,Dunk,DEF,2,B & H Albion,4.8,a,128,3.6,26.67,21,6,3.5,3230,3,3,9,50,0,0,0,9,0,0,17,674,825.6,171.8,469,146.8,12.5,0,2.8,2.0,8.0,2.0,0.0,1.0,8.0,1.0,6.0,10.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,,2.0,2.0,0.0,2.0,8.0,,6.0,7.0,1.0,1.0,10.0,1.0,6.0,2.0,-1.0,1.0,3.0,11.0
44,Murray,STR,4,B & H Albion,5.4,a,36,1.6,6.67,6,3,2.0,785,1,1,2,10,0,0,0,0,0,0,0,74,74.0,57.1,249,37.7,0.7,0,0.0,1.0,1.0,4.0,,,,,1.0,,,1.0,2.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0
47,Ryan,GK,1,B & H Albion,4.7,a,135,3.6,28.72,22,6,3.67,3420,0,0,9,54,0,0,0,0,0,117,14,754,1000.0,0.0,0,100.1,11.5,0,1.8,2.0,7.0,3.0,1.0,2.0,7.0,2.0,6.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,6.0,4.0,3.0,7.0,4.0,10.0,2.0,0.0,1.0,2.0,9.0
49,Groß,MID,3,B & H Albion,6.2,a,76,2.6,12.26,5,5,1.0,1791,2,5,3,32,1,0,0,4,0,0,7,326,388.2,908.5,323,161.6,0.4,0,0.0,,0.0,1.0,2.0,2.0,0.0,,,2.0,,,,2.0,9.0,-1.0,1.0,1.0,,,4.0,1.0,8.0,2.0,1.0,2.0,,4.0,1.0,7.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,6.0
53,Bissouma,MID,3,B & H Albion,5.0,a,39,1.8,7.8,15,6,2.5,1253,1,0,4,18,0,0,0,4,0,0,0,207,238.8,110.6,101,45.1,0.0,0,0.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,,,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,
54,Pröpper,MID,3,B & H Albion,4.8,a,78,2.2,16.25,10,6,1.67,2826,1,2,6,46,1,0,0,4,0,0,2,441,522.2,434.1,271,122.5,0.3,0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,7.0,2.0,2.0,2.0,-1.0,3.0,1.0,2.0,,,3.0,2.0,2.0,2.0,2.0,6.0
55,March,MID,3,B & H Albion,4.6,a,38,2.0,8.26,5,3,1.67,1139,0,1,4,15,0,0,0,2,0,0,3,129,189.4,239.6,274,70.4,0.2,0,0.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,0.0,,,,9.0,2.0,2.0,2.0,3.0
57,Stephens,MID,3,B & H Albion,4.4,a,63,1.9,14.32,10,6,1.67,2525,0,1,6,42,0,0,0,8,0,0,1,406,438.6,292.8,90,82.2,1.5,0,0.2,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,,5.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
421,Trossard,MID,3,B & H Albion,5.8,a,104,3.4,17.93,25,5,5.0,2004,5,5,4,34,0,0,0,0,0,0,9,352,411.4,585.4,540,153.2,0.5,0,0.4,,3.0,2.0,2.0,7.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,10.0,2.0,2.0,7.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,11.0,4.0,,,,,,2.0,2.0,7.0,
475,Burn,DEF,2,B & H Albion,4.5,a,86,2.5,19.11,21,6,3.5,2879,0,0,9,42,0,0,0,5,0,0,3,480,602.8,311.9,128,104.2,0.3,1,0.1,2.0,9.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,5.0,2.0,2.0,1.0,,,,,1.0,6.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,6.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0
493,Webster,DEF,2,B & H Albion,4.4,a,88,2.8,20.0,16,6,2.67,2668,3,1,5,44,1,0,0,4,0,0,7,514,696.6,153.2,221,107.3,0.5,0,0.5,2.0,5.0,2.0,0.0,1.0,6.0,,1.0,2.0,6.0,2.0,7.0,,1.0,1.0,1.0,2.0,2.0,,10.0,2.0,2.0,1.0,8.0,1.0,0.0,,1.0,-1.0,7.0,6.0,0.0,8.0,2.0,0.0,,,
502,Maupay,STR,4,B & H Albion,5.7,a,131,3.5,22.98,21,6,3.5,2763,10,3,8,36,0,0,1,3,0,0,21,361,518.6,369.2,1519,240.5,1.8,0,0.4,5.0,2.0,9.0,1.0,2.0,2.0,1.0,-1.0,9.0,2.0,2.0,9.0,1.0,,2.0,4.0,2.0,1.0,5.0,1.0,2.0,6.0,8.0,9.0,1.0,2.0,2.0,2.0,9.0,2.0,7.0,1.0,2.0,8.0,2.0,2.0,1.0,6.0
516,Mooy,MID,3,B & H Albion,4.7,a,80,2.6,17.02,12,6,2.0,2079,2,2,6,33,0,0,0,1,1,0,9,337,436.6,614.9,291,134.0,0.4,0,0.1,1.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,10.0,2.0,,2.0,11.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,,,,-2.0,3.0,2.0,3.0,1.0,,,1.0,
534,Connolly,STR,4,B & H Albion,4.2,a,61,2.5,14.52,12,4,3.0,1250,3,3,5,22,0,0,0,0,0,0,5,146,150.6,91.4,530,76.0,2.7,13,9.8,8.0,,,1.0,1.0,2.0,2.0,2.0,4.0,,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,,,2.0,2.0,,1.0,2.0,8.0,1.0,13.0,1.0,1.0,1.0,1.0,,,
586,Lamptey,DEF,2,B & H Albion,4.1,a,26,2.9,6.34,19,6,3.17,619,0,1,3,8,0,0,0,2,0,0,0,136,91.8,82.1,27,20.2,1.5,12,11.1,2.0,6.0,2.0,1.0,3.0,5.0,0.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
627,Mac Allister,MID,3,B & H Albion,5.4,a,12,1.3,2.22,7,5,1.4,348,0,0,0,6,0,0,0,0,0,0,0,35,28.4,73.8,66,16.9,0.0,0,0.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tarkowski,DEF,2,Burnley,5.5,a,143,3.8,26.0,31,6,5.17,3420,2,3,15,50,0,0,0,10,0,0,14,690,919.8,167.1,410,149.9,9.3,19,17.8,1.0,6.0,2.0,6.0,5.0,11.0,5.0,6.0,0.0,1.0,6.0,6.0,2.0,5.0,6.0,2.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,17.0,12.0,0.0,0.0,1.0,9.0,0.0,6.0,2.0,1.0,1.0,1.0,6.0
86,Bardsley,DEF,2,Burnley,4.4,a,78,3.7,17.73,24,6,4.0,1890,0,2,9,19,0,0,0,6,0,0,6,358,350.6,164.0,109,62.5,2.1,10,14.7,0.0,8.0,7.0,1.0,6.0,2.0,6.0,,,2.0,5.0,10.0,2.0,,,2.0,,1.0,0.0,2.0,6.0,6.0,,0.0,0.0,6.0,6.0,,,,,,,,,,,
88,Long,DEF,2,Burnley,4.3,a,21,2.6,4.88,19,6,3.17,562,0,0,2,5,0,0,0,0,0,0,0,93,104.8,1.3,24,13.0,0.3,2,4.8,1.0,6.0,2.0,2.0,6.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
