ID,Player Name,Position,HidPos,Team,Value,Status,Picked %,Picked Top 100 %,Picked Top 1000 %,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Wk 38,Wk 37,Wk 36,Wk 35,Wk 34,Wk 33,Wk 32,Wk 31,Wk 30,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
362,Bertrand,DEF,2,Southampton,5.0,a,0.7,0,0.0,78,2.7,15.6,0,0,0.0,2598,0,2,8,51,0,0,0,5,0,0,4,404,306.8,271.8,135,71.4,,,,,,,,1.0,1.0,,4.0,8.0,2.0,3.0,1.0,4.0,-2.0,2.0,,0.0,,5.0,5.0,6.0,2.0,1.0,6.0,2.0,1.0,2.0,,2.0,6.0,1.0,6.0,8.0,-1.0,2.0
666,Scarlett,STR,4,Tottenham,4.5,a,0.0,0,0.0,1,1.0,0.22,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
266,Fernandinho,DEF,2,Man City,5.4,a,0.7,0,0.0,65,3.1,12.04,20,3,6.67,1182,0,2,7,10,0,0,0,6,0,0,8,303,195.8,173.2,101,47.1,15.0,-1.0,,,6.0,,1.0,0.0,5.0,,1.0,0.0,1.0,9.0,1.0,,,8.0,,6.0,,1.0,,1.0,,,5.0,,1.0,,,,,1.0,1.0,1.0,2.0,
146,Mitchell,DEF,2,Crystal Palace,3.8,a,12.8,11,9.3,58,3.1,15.26,23,6,3.83,1710,1,2,4,32,0,0,0,1,0,0,5,287,366.0,76.2,60,50.3,1.0,1.0,13.0,7.0,1.0,,,,,,,,,2.0,,1.0,,,1.0,0.0,8.0,6.0,2.0,,,,,,,,,,2.0,1.0,0.0,1.0,5.0,6.0
65,March,MID,3,B & H Albion,4.9,a,0.4,0,0.0,69,3.3,14.08,0,0,0.0,1670,2,2,7,25,0,0,0,0,0,0,6,283,368.6,414.3,322,110.5,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,9.0,,2.0,3.0,3.0,5.0,8.0,3.0,2.0
119,Pulisic,MID,3,Chelsea,8.3,a,2.8,0,0.0,82,3.0,9.88,14,5,2.8,1731,4,3,7,21,0,0,0,2,0,0,3,264,337.4,355.2,695,138.5,5.0,2.0,,4.0,,3.0,3.0,15.0,6.0,,3.0,1.0,2.0,,,,0.0,4.0,1.0,5.0,,1.0,2.0,2.0,6.0,2.0,,8.0,1.0,,,,3.0,2.0,1.0,,,
668,Coventry,MID,3,West Ham,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Baptiste,DEF,2,West Ham,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Ayew,STR,4,Crystal Palace,5.6,a,1.4,0,0.0,70,2.1,12.5,7,6,1.17,2086,1,4,6,42,0,0,0,4,0,0,2,216,271.8,236.0,451,95.7,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,,2.0,1.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,2.0,8.0,1.0,,,2.0,2.0,5.0,2.0
218,Fuchs,DEF,2,Leicester City,4.5,a,0.2,0,0.0,24,2.7,5.33,0,0,0.0,701,0,0,3,9,0,0,0,4,0,0,2,112,137.0,33.9,22,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,1.0,1.0,7.0,2.0,6.0,,,1.0,,
245,Adrián,GK,1,Liverpool,4.2,a,0.3,0,0.0,11,3.7,2.62,0,0,0.0,270,0,0,1,9,0,0,0,0,0,10,2,60,59.6,0.0,0,5.9,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,
677,Hughes,GK,1,Liverpool,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Ojrzynski,GK,1,Liverpool,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,John,DEF,2,Everton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Astley,DEF,2,Everton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Watts,MID,3,Southampton,4.5,a,0.0,0,0.0,2,0.7,0.44,0,0,0.0,36,0,0,0,0,0,0,0,1,0,0,0,6,5.4,4.4,0,0.9,,,,,,,,,,,,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,
95,Brady,MID,3,Burnley,5.0,a,0.0,0,0.0,44,2.3,8.8,0,0,0.0,1047,1,1,7,6,0,0,0,3,0,0,3,157,174.2,133.9,168,47.2,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,1.0,5.0,3.0,,6.0,,3.0,2.0,2.0,10.0,,1.0,3.0,1.0,,1.0,,,1.0,
131,McCarthy,MID,3,Crystal Palace,4.3,a,0.7,0,0.0,26,1.6,6.05,7,4,1.75,816,0,0,2,15,0,0,0,1,0,0,0,129,103.4,76.1,10,18.9,2.0,2.0,2.0,,,1.0,,1.0,,,,,4.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,2.0,2.0,2.0,2.0
682,Tyrer,GK,1,Everton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Jahanbakhsh,MID,3,B & H Albion,5.4,a,0.0,0,0.0,24,1.1,4.44,7,6,1.17,520,0,1,1,9,0,0,0,3,0,0,0,102,68.8,150.8,217,43.5,1.0,0.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,3.0,1.0,1.0
122,Hudson-Odoi,MID,3,Chelsea,5.7,a,0.4,0,0.0,59,2.6,10.35,2,2,1.0,1050,2,3,6,5,0,0,0,0,0,0,2,239,291.8,471.5,336,109.9,,,,2.0,,,1.0,5.0,,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,7.0,3.0,3.0,,7.0,2.0,4.0,,,,,,1.0,,1.0,,,3.0,6.0,,1.0
227,Amartey,DEF,2,Leicester City,3.9,a,1.2,1,0.7,19,1.7,4.87,-1,1,-1.0,718,1,0,0,12,0,0,0,3,0,0,2,121,155.0,10.9,61,22.7,,-1.0,,,,,,0.0,0.0,,,10.0,3.0,1.0,2.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,0.0,0.0,,
234,Choudhury,MID,3,Leicester City,4.6,a,0.1,0,0.0,14,1.4,3.04,1,1,1.0,311,0,0,2,2,0,0,0,1,0,0,0,59,34.0,13.5,29,7.6,,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,3.0,3.0,,,,,,0.0,,,,,,,,,,,1.0,1.0,,,
684,Flynn,MID,3,Leicester City,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Grant,STR,4,West Bromwich Albion,5.6,a,0.0,0,0.0,41,2.0,7.32,3,3,1.0,1120,1,0,3,26,0,0,0,1,0,0,3,104,93.0,63.8,259,41.2,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,2.0,1.0,2.0,2.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,,,,
188,Onomah,MID,3,Fulham,4.6,a,0.0,0,0.0,13,1.2,2.83,6,4,1.5,369,0,0,0,12,0,0,0,1,0,0,0,46,33.4,28.6,47,10.7,2.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0
686,Bishop,GK,1,Man United,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Henderson,MID,3,Liverpool,5.4,a,0.9,0,0.0,56,2.7,10.37,0,0,0.0,1704,1,2,4,23,0,0,0,0,0,0,2,345,358.0,262.3,108,72.9,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,3.0,2.0,8.0,2.0,2.0,11.0,1.0,,2.0,2.0,2.0,2.0,,,1.0,2.0
326,Dubravka,GK,1,Newcastle United,4.8,a,0.6,0,0.1,48,3.7,10.0,25,6,4.17,1170,0,0,3,19,0,0,0,0,0,45,6,255,346.8,0.0,0,34.6,7.0,7.0,0.0,3.0,1.0,7.0,2.0,3.0,1.0,2.0,5.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
23,Smith Rowe,MID,3,Arsenal,4.2,a,3.5,8,6.5,74,3.7,17.62,26,5,5.2,1438,2,5,9,10,0,0,0,0,0,0,3,308,258.2,336.8,214,81.0,3.0,2.0,,19.0,,2.0,2.0,,,1.0,2.0,,1.0,1.0,5.0,2.0,2.0,3.0,2.0,6.0,3.0,9.0,3.0,6.0,,,,,,,,,,,,,,
303,Martial,STR,4,Man United,8.6,a,3.2,0,0.0,75,3.4,8.72,0,0,0.0,1477,4,7,4,23,0,0,0,0,1,0,3,238,297.6,265.4,709,126.8,,,,,,,,,,,,5.0,1.0,2.0,2.0,,13.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,12.0,10.0,1.0,2.0,,2.0,2.0,,,,1.0,2.0,2.0,
163,Davies,MID,3,Everton,5.2,a,0.1,0,0.0,47,1.9,9.04,7,4,1.75,1417,0,1,5,23,0,0,0,3,0,0,1,209,199.6,107.2,30,33.6,2.0,1.0,,3.0,,1.0,1.0,3.0,2.0,,6.0,0.0,,3.0,3.0,2.0,1.0,,2.0,,2.0,1.0,,3.0,2.0,,1.0,,3.0,1.0,,,,,2.0,1.0,,1.0
566,Godfrey,DEF,2,Everton,5.1,a,1.9,4,5.4,100,3.2,19.61,36,7,5.14,2683,0,2,11,35,1,0,0,4,0,0,7,537,597.6,84.0,152,83.5,0.0,6.0,2.0,18.0,1.0,9.0,1.0,6.0,1.0,,1.0,-1.0,12.0,6.0,2.0,1.0,4.0,,2.0,,2.0,1.0,,5.0,2.0,5.0,7.0,2.0,2.0,1.0,,,1.0,1.0,,,,
118,Abraham,STR,4,Chelsea,7.1,a,2.0,0,0.0,69,3.1,9.72,2,2,1.0,1031,6,2,5,12,0,0,0,0,0,0,8,224,277.2,121.6,483,86.6,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,6.0,13.0,1.0,1.0,1.0,2.0,9.0,8.0,5.0,1.0,1.0,5.0,6.0,1.0,
217,Schmeichel,GK,1,Leicester City,5.4,a,9.6,1,1.4,128,3.4,23.7,6,6,1.0,3420,0,0,11,50,1,0,0,0,0,88,6,631,769.0,0.0,0,76.9,-2.0,2.0,,2.0,2.0,2.0,6.0,1.0,1.0,,6.0,2.0,5.0,2.0,3.0,6.0,6.0,2.0,2.0,17.0,,2.0,2.0,1.0,7.0,2.0,7.0,2.0,2.0,4.0,6.0,3.0,10.0,3.0,2.0,2.0,2.0,6.0
229,Pérez,MID,3,Leicester City,6.0,a,0.6,0,0.0,58,2.3,9.67,10,6,1.67,1322,2,1,5,21,0,0,0,2,0,0,2,149,255.6,323.6,482,106.1,1.0,1.0,,6.0,1.0,1.0,1.0,,2.0,,8.0,,,,1.0,3.0,3.0,2.0,2.0,2.0,,,2.0,1.0,,1.0,3.0,9.0,,,,,,1.0,2.0,,2.0,3.0
236,Ndidi,MID,3,Leicester City,4.8,a,0.7,0,0.0,79,3.0,16.46,16,6,2.67,2175,1,4,7,31,0,0,0,6,0,0,11,430,549.2,234.5,78,86.2,2.0,6.0,,4.0,2.0,2.0,3.0,1.0,1.0,,6.0,2.0,9.0,1.0,8.0,,,,1.0,14.0,,2.0,,1.0,2.0,3.0,3.0,1.0,,,,,,,,,2.0,3.0
270,Walker,DEF,2,Man City,6.1,a,4.9,0,0.0,91,3.8,14.92,7,2,3.5,1944,1,1,9,20,0,0,0,1,0,0,7,410,317.0,197.5,88,60.2,6.0,,1.0,,,,2.0,,6.0,,,2.0,4.0,,2.0,,,6.0,,7.0,,,,,8.0,1.0,7.0,,9.0,1.0,1.0,15.0,2.0,7.0,2.0,0.0,2.0,
274,Mendy,DEF,2,Man City,5.9,a,1.7,0,0.0,63,4.8,10.68,15,3,5.0,951,2,1,5,10,0,0,0,2,0,0,8,222,179.8,117.1,89,38.4,,,1.0,2.0,12.0,,,2.0,15.0,,6.0,1.0,,,,,,,,,,,,,,2.0,,6.0,14.0,,,,,,1.0,0.0,1.0,
280,Laporte,DEF,2,Man City,6.0,a,2.3,0,0.0,58,3.6,9.67,7,2,3.5,1343,0,0,7,10,0,0,0,1,0,0,4,286,233.4,78.0,85,39.6,,,,1.0,6.0,,1.0,,7.0,,6.0,1.0,2.0,,8.0,,7.0,6.0,1.0,,,,,,,,,,,1.0,1.0,8.0,,,2.0,,,
262,Brewster,STR,4,Sheffield Utd,4.2,a,5.0,3,1.4,34,1.3,8.1,5,4,1.25,1113,0,0,2,16,0,0,0,1,0,0,0,87,60.6,157.1,248,46.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,
357,McBurnie,STR,4,Sheffield Utd,5.6,a,0.2,0,0.0,44,1.9,7.86,0,0,0.0,1316,1,2,0,27,0,0,0,2,0,0,2,101,182.6,207.8,444,83.1,,,,,,,,1.0,5.0,,,0.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,8.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0
355,Lundstram,MID,3,Sheffield Utd,4.8,a,1.3,0,0.0,48,1.7,10.0,2,2,1.0,2027,0,2,3,41,0,0,1,8,1,0,2,244,245.4,346.9,206,79.3,,,,1.0,,1.0,,2.0,1.0,,1.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,,,,-2.0,,,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,2.0
424,Burke,MID,3,Sheffield Utd,4.1,a,1.9,1,1.1,46,1.8,11.22,4,3,1.33,1260,1,2,1,21,0,0,0,2,0,0,0,114,113.8,191.8,364,65.9,,,,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,,,5.0,1.0,2.0,6.0,2.0,1.0,,0.0,1.0,0.0,5.0,,2.0,2.0,,,,1.0,,1.0,3.0,2.0,
530,Ivanovic,DEF,2,West Bromwich Albion,4.4,a,0.1,0,0.0,20,1.5,4.55,0,0,0.0,764,0,0,2,19,0,0,0,2,0,0,0,120,117.8,12.7,61,19.1,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,0.0,5.0,2.0,,1.0,2.0,6.0,,,,
687,Suengchitthawon,MID,3,Leicester City,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Struijk,DEF,2,Leeds United,4.0,a,5.3,4,5.0,71,2.6,17.75,16,6,2.67,2072,1,0,7,32,0,0,0,3,0,0,2,402,511.4,66.3,222,80.0,1.0,0.0,6.0,2.0,1.0,6.0,2.0,1.0,,2.0,6.0,,1.0,8.0,6.0,6.0,1.0,2.0,2.0,2.0,,1.0,6.0,7.0,0.0,,,,,,0.0,,0.0,2.0,,,,0.0
6,Lacazette,STR,4,Arsenal,8.4,a,4.3,0,0.1,129,4.2,15.36,3,3,1.0,1916,13,3,7,21,0,0,0,3,0,0,21,452,601.8,306.6,797,170.3,1.0,,,2.0,,,2.0,13.0,2.0,11.0,8.0,1.0,8.0,1.0,,1.0,4.0,2.0,11.0,2.0,2.0,12.0,7.0,8.0,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,7.0,7.0,7.0
17,Tierney,DEF,2,Arsenal,5.2,a,4.3,0,0.0,96,3.6,18.46,18,4,4.5,2299,1,4,8,27,0,0,0,4,0,0,4,483,444.6,486.0,195,112.7,6.0,5.0,,7.0,,,,,1.0,1.0,6.0,2.0,1.0,2.0,,,,,,6.0,,18.0,6.0,4.0,0.0,2.0,2.0,1.0,0.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,,6.0
569,Cavani,STR,4,Man United,8.0,a,6.9,2,1.7,99,3.8,12.38,21,5,4.2,1364,10,4,4,18,0,0,0,4,0,0,14,367,443.4,203.3,513,115.0,,9.0,,11.0,,1.0,6.0,11.0,1.0,,,,2.0,,2.0,8.0,5.0,2.0,1.0,8.0,2.0,,2.0,4.0,1.0,,,1.0,15.0,0.0,5.0,1.0,1.0,,,,,
32,Steer,GK,1,Aston Villa,3.9,a,4.4,1,1.6,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Nyland,GK,1,Aston Villa,4.0,u,3.3,0,0.2,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Steele,GK,1,B & H Albion,3.9,a,0.8,0,0.4,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,McGill,GK,1,B & H Albion,3.9,a,0.3,1,0.6,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Rodriguez,STR,4,Burnley,5.7,a,0.3,0,0.0,54,1.7,9.47,5,5,1.0,1248,1,3,4,25,0,0,0,3,0,0,2,125,149.6,97.2,415,65.5,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,2.0,16.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,
96,Pope,GK,1,Burnley,5.5,a,9.6,1,1.1,144,4.5,26.18,14,3,4.67,2880,0,0,11,37,0,0,0,1,0,114,20,652,846.6,20.0,2,86.8,,,,7.0,1.0,6.0,,,2.0,,2.0,2.0,4.0,8.0,10.0,2.0,2.0,3.0,3.0,13.0,4.0,,6.0,3.0,2.0,11.0,11.0,3.0,,10.0,9.0,3.0,2.0,11.0,1.0,2.0,1.0,
519,Dunne,DEF,2,Burnley,3.8,a,4.1,0,0.5,9,3.0,2.37,1,1,1.0,270,1,0,0,6,0,0,0,1,0,0,0,50,66.2,21.2,38,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,
105,Jorginho,MID,3,Chelsea,4.7,a,4.7,0,0.8,114,4.1,24.26,16,5,3.2,2006,7,2,14,17,0,0,2,2,0,0,15,485,584.0,352.8,175,111.3,0.0,10.0,,3.0,,3.0,2.0,3.0,2.0,,3.0,10.0,3.0,1.0,3.0,10.0,11.0,3.0,3.0,3.0,,,2.0,-1.0,3.0,,,,,,1.0,1.0,3.0,5.0,15.0,,0.0,12.0
123,James,DEF,2,Chelsea,5.1,a,6.9,2,1.6,112,3.5,21.96,14,6,2.33,2367,1,3,9,29,0,0,0,3,0,0,15,572,507.4,680.3,399,159.1,1.0,2.0,,4.0,6.0,1.0,7.0,4.0,0.0,,1.0,8.0,7.0,3.0,1.0,2.0,8.0,1.0,,1.0,,,,1.0,,1.0,1.0,5.0,6.0,8.0,2.0,6.0,8.0,1.0,,1.0,1.0,14.0
548,Mendy,GK,1,Chelsea,5.3,a,10.9,36,28.4,140,4.5,26.42,25,5,5.0,2745,0,0,16,25,0,1,0,2,0,57,8,613,461.6,0.0,0,46.3,1.0,1.0,,11.0,7.0,5.0,,2.0,0.0,,9.0,6.0,16.0,2.0,,3.0,6.0,6.0,6.0,8.0,,2.0,2.0,2.0,6.0,1.0,3.0,2.0,6.0,6.0,2.0,6.0,7.0,,6.0,,,
578,Henderson,GK,1,Crystal Palace,4.0,a,0.4,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Lingard,MID,3,West Ham,6.6,a,29.6,75,76.5,106,6.6,16.06,17,6,2.83,1423,9,5,4,19,0,0,1,3,0,0,15,332,487.0,288.2,534,130.8,3.0,7.0,2.0,1.0,2.0,2.0,7.0,14.0,12.0,12.0,,5.0,5.0,10.0,6.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,
439,Lanzini,MID,3,West Ham,6.4,a,0.1,0,0.0,28,1.6,4.38,4,3,1.33,556,1,1,1,5,0,0,0,1,0,0,0,117,121.4,153.0,102,37.5,,,,1.0,2.0,1.0,1.0,,,,1.0,,,,3.0,,,,,3.0,,1.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,1.0,,5.0,,,,
171,Fabri,GK,1,Fulham,3.9,a,2.0,4,6.8,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Maja,STR,4,Fulham,5.0,a,0.5,0,0.0,40,2.7,8.0,5,4,1.25,804,3,0,5,9,0,0,0,0,0,0,5,123,138.0,103.2,314,55.3,1.0,,1.0,1.0,2.0,,8.0,1.0,1.0,1.0,,2.0,4.0,2.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,
268,Agüero,STR,4,Man City,10.3,a,1.6,0,0.1,38,3.2,3.69,21,3,7.0,554,4,1,4,4,0,0,1,0,0,0,3,155,125.8,99.9,254,47.3,10.0,,,3.0,8.0,,,,2.0,,6.0,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,
238,Söyüncü,DEF,2,Leicester City,5.3,a,3.0,0,0.3,59,2.6,11.13,16,6,2.67,1816,1,0,5,30,0,0,0,2,0,0,3,360,403.6,114.4,157,67.7,0.0,1.0,,11.0,2.0,2.0,6.0,,,,6.0,2.0,3.0,2.0,2.0,5.0,6.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,0.0,1.0,6.0
239,Justin,DEF,2,Leicester City,4.8,i,6.1,0,0.0,101,4.4,21.04,0,0,0.0,2070,2,2,9,25,0,0,0,4,0,0,13,447,472.2,290.7,195,96.0,,,,,,,,,,,,,,,,9.0,15.0,1.0,1.0,14.0,,1.0,2.0,1.0,8.0,1.0,11.0,2.0,1.0,0.0,6.0,2.0,6.0,2.0,1.0,1.0,7.0,9.0
498,Castagne,DEF,2,Leicester City,5.8,a,5.7,5,5.7,94,3.5,16.21,14,6,2.33,2345,2,4,6,37,0,0,0,1,0,0,7,479,486.6,350.2,181,101.7,0.0,1.0,,2.0,2.0,9.0,11.0,1.0,1.0,,6.0,2.0,3.0,2.0,,,,1.0,2.0,12.0,,2.0,,1.0,1.0,,,,,,,,6.0,1.0,1.0,4.0,9.0,14.0
518,Mendy,MID,3,Leicester City,4.2,a,1.5,0,0.0,41,1.8,9.76,3,2,1.5,1452,0,1,4,25,0,0,0,5,0,0,0,234,153.0,118.7,23,29.6,2.0,,,1.0,,,,,1.0,,,,2.0,1.0,1.0,,0.0,2.0,1.0,,,,2.0,,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,3.0
474,Neto,MID,3,Wolverhampton,5.5,i,3.7,1,0.3,124,4.0,22.55,0,0,0.0,2549,5,8,9,38,0,0,0,4,0,0,10,492,594.2,1007.3,722,232.5,,,,,,,,1.0,5.0,,2.0,3.0,6.0,2.0,6.0,3.0,8.0,2.0,2.0,2.0,2.0,5.0,3.0,6.0,2.0,9.0,2.0,2.0,13.0,6.0,2.0,7.0,2.0,3.0,8.0,2.0,2.0,6.0
251,Mané,MID,3,Liverpool,11.8,a,8.2,2,1.9,176,5.0,14.92,41,6,6.83,2808,11,11,12,28,0,0,0,3,0,0,14,513,727.6,764.7,1473,296.7,16.0,6.0,5.0,12.0,,2.0,8.0,1.0,6.0,,6.0,1.0,5.0,1.0,2.0,2.0,,,15.0,5.0,,2.0,3.0,9.0,9.0,2.0,2.0,6.0,1.0,3.0,5.0,2.0,8.0,6.0,,7.0,16.0,2.0
351,Baldock,DEF,2,Sheffield Utd,4.9,a,0.8,0,0.0,63,2.0,12.86,16,5,3.2,2787,0,2,4,51,0,0,0,7,0,0,2,347,339.0,294.9,228,86.3,5.0,,5.0,1.0,0.0,5.0,2.0,1.0,1.0,,0.0,1.0,12.0,1.0,,,1.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0
276,Sterling,MID,3,Man City,10.9,a,4.3,1,0.4,154,5.0,14.13,16,4,4.0,2534,10,9,14,23,0,0,1,4,0,0,10,458,638.2,536.5,1319,248.3,5.0,,2.0,6.0,3.0,,,2.0,4.0,,,2.0,2.0,8.0,7.0,8.0,8.0,,11.0,11.0,-1.0,5.0,,6.0,8.0,7.0,3.0,13.0,,1.0,1.0,3.0,2.0,11.0,9.0,2.0,5.0,
556,Dias,DEF,2,Man City,5.9,a,19.9,4,5.8,142,4.4,24.07,7,3,2.33,2843,1,1,17,21,1,0,0,4,0,0,12,656,630.2,90.3,199,92.2,5.0,1.0,,1.0,,,2.0,,6.0,,6.0,2.0,12.0,7.0,2.0,1.0,6.0,8.0,6.0,18.0,7.0,2.0,,6.0,9.0,0.0,6.0,6.0,6.0,0.0,2.0,6.0,2.0,5.0,2.0,,,
