"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"460","209035","Panzo","DEF","2","Nottingham Forest","4","u","0.1","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"551","60232","Dawson","DEF","2","Wolverhampton","4.5","i","0.4","0","0.1","69","2.8","15.33","0","0","0.00","2209","1","1","6","38","0","0","0","7","0","0","6","421","611.8","108.6","222","94.4","","","","","","","","","","","","1","7","2","1","1","2","5","14","","7","1","2","8","1","","1","0","1","2","1","2","2","1","1","5","-1","2"
"457","199170","Niakhaté","DEF","2","Nottingham Forest","4.5","a","0.1","0","0.1","29","1.4","6.44","4","5","0.80","1456","1","0","1","36","0","0","0","3","1","0","1","238","316.6","51.7","55","42.3","1","0","1","1","1","","","","","","","","6","","1","","","","2","2","1","1","2","1","","0","0","7","1","","","-2","1","","","1","1",""
"838","577016","Acheampong","DEF","2","Chelsea","4","a","0","1","0.1","1","1","0.25","1","1","1.00","5","0","0","0","0","0","0","0","0","0","0","0","4","15.0","0.0","0","1.5","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"497","241157","E.Royal","DEF","2","Tottenham","4.3","a","0.8","0","0.1","27","1.2","6.28","1","4","0.25","1152","1","0","0","31","0","0","0","4","0","0","4","233","316.0","119.5","55","49.4","1","","-1","1","","0","","","","","","2","","1","","","","1","1","0","5","1","","","0","1","0","0","1","1","1","","","1","1","","1","8"
"553","232351","Giles","DEF","2","Luton Town","4.2","u","0.1","0","0.1","11","1","2.62","0","0","0.00","498","0","0","0","14","0","0","0","0","0","0","0","81","83.2","108.7","38","23.1","","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","","1","","","","1","","2","1","","0"
"84","54469","Smith","DEF","2","Bournemouth","4.4","a","0.5","0","0.1","80","2.9","18.18","20","6","3.33","2148","0","3","8","33","0","0","0","6","0","0","4","378","336.4","296.5","27","66.1","","6","0","7","6","1","1","9","5","","0","5","2","1","0","2","2","","1","6","4","","6","6","1","5","1","","1","","1","1","","","","","",""
"262","243571","Patterson","DEF","2","Everton","4.3","i","0.1","0","0.1","34","1.7","7.91","0","1","0.00","1000","0","2","2","21","0","0","0","4","0","0","3","187","207.2","138.2","26","37.3","","","","","","0","","","","","","","","","","","1","","0","0","0","7","1","4","","1","1","1","6","0","1","1","","1","6","2","-1","2"
"575","108796","Lockyer","DEF","2","Luton Town","4.2","i","0.1","0","0.1","23","1.6","5.48","0","0","0.00","1169","1","1","0","23","1","0","0","4","0","0","1","162","286.2","39.2","80","40.6","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","2","-1","4","1","8","3","2","","0","","0"
"545","448514","Aït-Nouri","DEF","2","Wolverhampton","4.6","a","3.9","0","0.1","77","2.3","16.74","6","6","1.00","2327","2","3","3","43","0","0","0","7","0","0","6","365","449.4","376.8","253","107.8","1","1","0","2","2","","4","8","2","","10","0","12","2","1","4","0","","5","2","7","1","","","","1","1","1","0","2","1","2","1","2","0","1","0","1"
"537","201057","Kehrer","DEF","2","West Ham","4.2","u","0.1","0","0.1","2","0.5","0.48","0","0","0.00","19","0","0","0","1","0","0","0","2","0","0","0","7","8.6","0.7","0","0.9","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","1","","0","","1"
"387","95658","Maguire","DEF","2","Man United","4.3","i","1.3","0","0.1","73","3.3","16.98","15","3","5.00","1650","2","4","4","29","0","0","0","3","0","0","6","351","493.4","90.9","192","77.7","","","","2","12","1","1","0","1","","","","6","0","7","6","1","","","","","","1","5","1","6","6","7","1","2","6","1","","","0","","",""
"182","441455","Vitinho","DEF","2","Burnley","4.4","a","0.2","0","0.1","60","1.9","13.64","14","6","2.33","2311","0","3","2","44","0","0","0","1","0","0","2","259","306.4","200.8","228","73.1","4","2","0","2","5","1","1","4","1","5","1","1","1","1","1","1","1","2","1","1","6","1","2","2","6","1","1","1","1","","1","1","","","","","","1"
"588","18892","Young","DEF","2","Everton","4.4","a","0.4","0","0.1","76","2.5","17.27","21","7","3.00","2277","0","1","9","34","1","0","0","5","1","0","3","375","282.6","365.2","87","73.8","1","6","2","7","7","-2","6","5","1","","1","","1","6","2","1","6","","","","","","1","8","6","0","1","0","","-3","5","1","1","1","1","2","0","2"
"604","159506","Aina","DEF","2","Nottingham Forest","4.5","a","0.3","0","0.1","45","2","10.00","6","5","1.20","1690","1","1","2","39","0","0","0","3","0","0","2","289","312.0","181.7","49","54.4","","1","2","1","1","1","1","2","2","","","","","","","","","","2","2","1","","","0","","1","4","14","1","1","","","1","2","5","0","","0"
"377","216051","Dalot","DEF","2","Man United","5.2","a","7.4","0","0.1","111","3.1","21.35","22","7","3.14","3174","2","3","8","55","0","0","0","4","1","0","13","662","737.6","590.8","212","154.3","15","3","0","2","1","1","1","3","2","","6","1","1","2","7","6","1","1","0","1","","3","1","1","2","12","6","6","1","11","2","2","6","1","1","1","1",""
"606","223434","Igor","DEF","2","B & H Albion","4.3","a","0.2","0","0.1","37","1.5","8.60","14","7","2.00","1631","0","0","2","26","0","0","0","4","0","0","1","311","297.8","135.5","23","45.8","1","3","6","1","1","2","","6","","","1","","1","1","","2","-1","","","1","1","1","1","2","0","","3","1","2","0","1","","","","","","",""
"816","543158","Barco","DEF","2","B & H Albion","4","a","0","0","0.1","5","0.8","1.25","4","5","0.80","307","0","0","0","9","0","0","0","1","0","0","0","33","44.8","69.8","41","15.7","2","1","1","0","0","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"467","215136","Williams","DEF","2","Nottingham Forest","4.3","i","0.2","0","0.1","39","1.5","9.07","3","3","1.00","1630","0","1","1","33","0","0","0","4","0","0","2","224","393.4","195.2","139","72.8","","","","1","1","1","0","2","2","2","1","2","0","5","1","2","1","1","1","0","1","1","7","","","1","","1","1","1","","","","","","","2","1"
"577","40669","Ogbonna","DEF","2","West Ham","4.2","a","0.1","0","0.1","19","1.7","4.52","1","4","0.25","634","0","0","2","14","0","0","0","1","0","0","0","103","131.0","2.2","10","14.4","","2","-1","1","-1","","","","","","","1","","","","","","","6","6","","","1","","","","1","","","","","","","","","2","1",""
"80","32259","Randolph","GK","1","Bournemouth","3.9","a","0.4","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"172","232917","Muric","GK","1","Burnley","4.3","a","0.6","0","0.1","47","4.7","10.93","35","6","5.83","900","0","0","0","16","1","1","0","0","0","64","12","241","513.0","40.3","0","55.3","2","5","10","8","7","3","2","2","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284","155529","Rodák","GK","1","Fulham","3.9","a","0.3","0","0.1","-1","0","-0.26","0","0","0.00","0","0","0","0","0","0","0","0","1","0","0","0","-3","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","",""
"448","20066","Hennessey","GK","1","Nottingham Forest","3.9","a","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"479","102549","A.Davies","GK","1","Sheffield Utd","4","a","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"491","214572","Austin","GK","1","Tottenham","3.9","a","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","209288","McGill","GK","1","B & H Albion","3.9","a","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"579","11948","Lonergan","GK","1","Everton","3.9","a","0.1","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323","113534","Macey","GK","1","Luton Town","4","u","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"580","104542","Karius","GK","1","Newcastle United","3.9","a","0.2","0","0.1","1","1","0.26","0","0","0.00","90","0","0","0","4","0","0","0","0","0","4","0","17","31.8","0.0","0","3.2","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"77","69752","Neto","GK","1","Bournemouth","4.6","a","4.2","0","0.1","110","3.4","23.91","3","3","1.00","2880","0","0","7","55","0","1","0","5","0","113","14","592","880.2","0.0","0","88.0","2","","","","1","0","4","7","2","","4","8","3","2","2","3","2","1","2","9","1","","7","8","1","2","9","","","2","1","1","1","10","1","2","10","2"
"186","532605","Andrey","MID","3","Chelsea","4.2","u","0.1","0","0.1","1","1","0.24","0","0","0.00","7","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.5","3","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"123","235382","Alzate","MID","3","B & H Albion","4.4","u","0","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381","101582","Fred","MID","3","Man United","5","u","0","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397","209243","Sancho","MID","3","Man United","6.7","u","0.4","0","0.1","3","1","0.45","0","0","0.00","76","0","0","0","1","0","0","0","0","0","0","0","11","9.8","14.8","12","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1"
"505","231372","Ndombele","MID","3","Tottenham","4.4","u","0.2","0","0.1","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"527","149519","Cornet","MID","3","West Ham","5.2","a","0.1","0","0.1","13","1.9","2.50","2","2","1.00","109","1","0","0","3","0","0","0","0","0","0","0","40","44.0","48.4","54","14.6","","","","","1","1","","","","","","","","1","","1","1","7","","","","","","","","","","","","","","","","","","","","1"
"47","226944","Kamara","MID","3","Aston Villa","5","i","0.1","0","0.1","40","2","8.00","0","0","0.00","1653","0","1","7","22","0","0","0","7","1","0","1","247","256.2","292.7","44","59.1","","","","","","","","","","","","","","","2","3","1","3","","","","2","3","2","","1","2","1","2","2","1","2","3","1","1","3","3","2"
"570","88484","Sarabia","MID","3","Wolverhampton","4.5","d","0.5","0","0.1","99","3.3","22.00","6","6","1.00","1737","4","7","6","27","0","0","0","5","0","0","8","358","469.2","795.3","418","168.4","","0","1","0","3","2","7","6","1","","2","2","10","5","2","2","6","3","3","5","7","2","6","3","1","","11","","","0","","","","","1","1","4","3"
"22","209289","Smith Rowe","MID","3","Arsenal","5.3","a","0.1","0","0.1","25","1.9","4.72","2","2","1.00","343","0","2","3","3","0","0","0","0","0","0","0","73","62.4","72.2","128","25.6","1","","","","","1","","6","","","","","1","1","","","3","1","","1","","1","","","","","","","6","1","","1","1","","","","",""
"450","242898","Johnson","MID","3","Tottenham","5.8","a","2","0","0.1","131","3.7","22.59","23","7","3.29","2317","5","12","5","42","0","0","0","3","0","0","9","397","554.4","624.3","782","196.3","6","7","5","3","","2","2","9","8","1","8","8","","1","7","2","7","2","6","2","9","1","3","2","5","2","9","1","3","1","","","2","1","","2","2","2"
"64","111317","Brooks","MID","3","Bournemouth","4.7","u","0","0","0.1","23","1.8","4.89","0","0","0.00","271","1","1","0","7","0","0","0","1","0","0","2","71","88.2","112.4","113","31.4","","","","","","","","","","","","","","","","","","1","1","4","1","","","","","1","","","","1","1","","0","1","8","1","1","2"
"142","15157","Milner","MID","3","B & H Albion","4.8","i","0.1","0","0.1","28","1.9","5.83","0","0","0.00","770","0","2","4","12","0","0","0","3","0","0","0","146","152.8","253.5","61","46.8","","","","","","","","","","","","","","","","","1","3","3","6","","1","1","1","3","","","2","","1","","","","1","0","2","0","3"
"394","488404","Pellistri","MID","3","Man United","4.2","u","0.1","1","0.1","13","1.4","3.10","0","0","0.00","164","0","1","0","2","0","0","0","0","0","0","0","36","47.0","19.3","66","13.3","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","","4","","","","2","","1","","","1","1"
"134","60307","Gross","MID","3","B & H Albion","6.1","a","4.1","0","0.1","153","4.2","25.08","15","7","2.14","3112","4","11","7","50","0","0","0","6","0","0","29","724","988.6","1674.8","434","309.8","2","4","2","2","2","3","2","3","1","","8","1","7","8","10","11","2","3","3","2","7","1","7","12","0","9","3","2","6","2","2","","","10","3","10","1","2"
"488","79934","Norwood","MID","3","Sheffield Utd","4.8","a","0","0","0.1","42","1.6","8.75","2","2","1.00","1429","1","0","0","47","0","0","0","8","0","0","3","232","311.2","275.3","82","66.8","","","","","2","","","","0","","0","1","2","1","1","","","1","2","0","2","1","","0","2","1","2","10","1","2","1","","2","1","2","2","1","2"
"259","433154","McNeil","MID","3","Everton","5.4","a","0.3","0","0.1","124","3.5","22.96","31","7","4.43","2891","3","8","12","39","0","0","0","2","0","0","8","515","615.4","1110.8","400","212.7","5","3","2","3","16","2","3","1","5","","2","2","2","8","2","2","3","1","1","5","2","6","3","14","8","2","2","2","3","1","3","2","5","2","1","","",""
"499","132015","Højbjerg","MID","3","Tottenham","5.1","a","0.3","0","0.1","39","1.1","7.65","6","6","1.00","1289","0","0","1","28","1","0","0","4","0","0","0","239","282.2","205.8","108","59.7","1","3","","1","","1","1","1","0","1","1","1","","1","1","2","1","2","1","2","1","1","1","2","1","1","2","1","1","2","0","1","1","1","0","1","1",""
"110","128295","Nørgaard","MID","3","Brentford","5.2","a","0.1","0","0.1","74","2.4","14.23","11","5","2.20","2504","2","1","6","51","0","0","0","8","0","0","3","414","504.0","396.8","316","122.1","2","3","3","2","1","","","","","","1","2","2","4","9","2","1","","2","1","","1","2","","1","2","1","2","2","3","1","9","2","1","2","5","3","2"
"578","200641","Nelson","MID","3","Arsenal","4.8","a","0","0","0.1","16","1.1","3.33","0","0","0.00","256","0","0","1","1","0","0","0","1","0","0","0","58","42.8","87.7","39","16.9","","","","","","","","3","","","1","","1","1","1","1","","","1","0","","1","1","","","","1","","1","","","1","1","","1","","",""
"295","444884","Elliott","MID","3","Liverpool","4.8","a","0.4","0","0.1","96","2.8","20.00","31","7","4.43","1330","3","9","4","13","0","0","0","2","0","0","8","402","417.2","570.0","391","137.5","6","4","12","2","6","1","4","1","1","","2","3","","11","10","1","1","3","","3","1","1","6","1","","1","1","4","1","1","1","","","3","1","1","1","1"
"9","85955","Jorginho","MID","3","Arsenal","5.3","a","0.2","0","0.1","44","1.8","8.30","3","3","1.00","913","0","2","4","11","0","0","0","1","0","0","1","182","165.4","187.8","16","36.8","","1","","","1","1","7","1","3","","2","3","2","1","","2","1","4","","","","","","","1","1","2","2","","2","2","1","1","","1","1","1",""
